position,LW
passes_completed,0.24783362218370883
passes,0.36857307914500287
dribbles_completed,0.023108030040439053
dribbles,0.04737146158290006
passes_completed_short,0.11842865395725015
passes_short,0.15251299826689774
passes_completed_medium,0.0854997111496245
passes_medium,0.12305025996533796
passes_completed_long,0.03697284806470248
passes_long,0.07336799537839399
passes_total_distance,4.5944540727902945
passes_free_kicks,0.008665511265164644
through_balls,0.002310803004043905
passes_pressure,0.08492201039861352
passes_switches,0.02657423454650491
crosses,0.024263431542461005
corner_kicks,0.02079722703639515
passes_intercepted,0.006354708261120739
passes_blocked,0.016753321779318313
dispossessed,0.03466204506065858
goals,0.0028885037550548816
assists,0.0017331022530329288
pens_made,0.0
pens_att,0.0
shots_total,0.025996533795493933
shots_on_target,0.006932409012131715
sca,0.029462738301559793
gca,0.004043905257076834
xg,0.00219526285384171
crosses_into_penalty_area,0.0017331022530329288
passes_into_final_third,0.02079722703639515
passes_into_penalty_area,0.01097631426920855
progressive_passes,0.02772963604852686
carry_progressive_distance,1.8804159445407278
assisted_shots,0.013287117273252455
fouled,0.025418833044482957
pens_won,0.0
tackles,0.017908723281340265
interceptions,0.01097631426920855
blocks,0.017908723281340265
tackles_won,0.012131715771230503
dribble_tackles,0.005777007510109763
dribbles_vs,0.021374927787406125
pressures,0.22125938763720393
pressure_regains,0.053726169844020795
clearances,0.012131715771230503
errors,0.0
aerials_won,0.009820912767186597
aerials_lost,0.009820912767186597
ball_recoveries,0.0658578856152513
pens_conceded,0.0
fouls,0.030618139803581745
cards_yellow_red,0.0
