position,RW
minutes,1420.0
passes_completed,461.0
passes,565.0
dribbles_completed,40.0
dribbles,68.0
passes_completed_short,254.0
passes_short,285.0
passes_completed_medium,157.0
passes_medium,185.0
passes_completed_long,34.0
passes_long,62.0
passes_total_distance,7218.0
passes_free_kicks,4.0
through_balls,2.0
passes_pressure,108.0
passes_switches,16.0
crosses,26.0
corner_kicks,14.0
passes_intercepted,14.0
passes_blocked,17.0
dispossessed,24.0
goals,8.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,17.0
sca,56.0
gca,4.0
xg,3.3000000000000003
crosses_into_penalty_area,8.0
passes_into_final_third,26.0
passes_into_penalty_area,25.0
progressive_passes,47.0
carry_progressive_distance,2798.0
assisted_shots,27.0
fouled,16.0
pens_won,0.0
tackles,31.0
interceptions,11.0
blocks,33.0
tackles_won,19.0
dribble_tackles,14.0
dribbles_vs,30.0
pressures,369.0
pressure_regains,80.0
clearances,4.0
errors,0.0
aerials_won,0.0
aerials_lost,9.0
ball_recoveries,92.0
pens_conceded,0.0
fouls,16.0
cards_yellow_red,0.0
