position,DM
minutes,3263.0
passes_completed,1610.0
passes,1864.0
dribbles_completed,78.0
dribbles,110.0
passes_completed_short,870.0
passes_short,946.0
passes_completed_medium,585.0
passes_medium,660.0
passes_completed_long,117.0
passes_long,176.0
passes_total_distance,25718.0
passes_free_kicks,52.0
through_balls,2.0
passes_pressure,352.0
passes_switches,39.0
crosses,22.0
corner_kicks,26.0
passes_intercepted,25.0
passes_blocked,45.0
dispossessed,65.0
goals,3.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,43.0
shots_on_target,13.0
sca,97.0
gca,8.0
xg,2.6000000000000005
crosses_into_penalty_area,4.0
passes_into_final_third,134.0
passes_into_penalty_area,16.0
progressive_passes,123.0
carry_progressive_distance,6150.0
assisted_shots,40.0
fouled,69.0
pens_won,0.0
tackles,126.0
interceptions,38.0
blocks,74.0
tackles_won,95.0
dribble_tackles,35.0
dribbles_vs,115.0
pressures,1003.0
pressure_regains,276.0
clearances,21.0
errors,0.0
aerials_won,41.0
aerials_lost,33.0
ball_recoveries,382.0
pens_conceded,1.0
fouls,97.0
cards_yellow_red,0.0
