position,CB
minutes,3975.0
passes_completed,2462.0
passes,2729.0
dribbles_completed,2.0
dribbles,4.0
passes_completed_short,694.0
passes_short,732.0
passes_completed_medium,1414.0
passes_medium,1521.0
passes_completed_long,336.0
passes_long,448.0
passes_total_distance,51082.0
passes_free_kicks,44.0
through_balls,0.0
passes_pressure,281.0
passes_switches,61.0
crosses,0.0
corner_kicks,1.0
passes_intercepted,17.0
passes_blocked,9.0
dispossessed,5.0
goals,4.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,26.0
shots_on_target,7.0
sca,16.0
gca,4.0
xg,2.8
crosses_into_penalty_area,0.0
passes_into_final_third,109.0
passes_into_penalty_area,1.0
progressive_passes,79.0
carry_progressive_distance,5566.0
assisted_shots,3.0
fouled,22.0
pens_won,0.0
tackles,36.0
interceptions,28.0
blocks,61.0
tackles_won,21.0
dribble_tackles,11.0
dribbles_vs,22.0
pressures,271.0
pressure_regains,75.0
clearances,188.0
errors,2.0
aerials_won,126.0
aerials_lost,50.0
ball_recoveries,443.0
pens_conceded,3.0
fouls,62.0
cards_yellow_red,0.0
