position,FW
minutes,5310.0
passes_completed,1213.0
passes,1737.0
dribbles_completed,169.0
dribbles,275.0
passes_completed_short,667.0
passes_short,850.0
passes_completed_medium,402.0
passes_medium,550.0
passes_completed_long,104.0
passes_long,207.0
passes_total_distance,19382.0
passes_free_kicks,2.0
through_balls,11.0
passes_pressure,436.0
passes_switches,39.0
crosses,112.0
corner_kicks,6.0
passes_intercepted,47.0
passes_blocked,87.0
dispossessed,171.0
goals,15.0
assists,6.0
pens_made,1.0
pens_att,1.0
shots_total,114.0
shots_on_target,45.0
sca,184.0
gca,19.0
xg,14.600000000000001
crosses_into_penalty_area,29.0
passes_into_final_third,93.0
passes_into_penalty_area,67.0
progressive_passes,157.0
carry_progressive_distance,8764.0
assisted_shots,85.0
fouled,94.0
pens_won,0.0
tackles,82.0
interceptions,30.0
blocks,80.0
tackles_won,58.0
dribble_tackles,22.0
dribbles_vs,66.0
pressures,997.0
pressure_regains,246.0
clearances,59.0
errors,0.0
aerials_won,121.0
aerials_lost,128.0
ball_recoveries,440.0
pens_conceded,0.0
fouls,57.0
cards_yellow_red,0.0
