position,LW
passes_completed,0.5265625
passes,0.61796875
dribbles_completed,0.028125
dribbles,0.03828125
passes_completed_short,0.315625
passes_short,0.34921875
passes_completed_medium,0.15859375
passes_medium,0.18125
passes_completed_long,0.03828125
passes_long,0.05703125
passes_total_distance,8.153125
passes_free_kicks,0.003125
through_balls,0.00390625
passes_pressure,0.08984375
passes_switches,0.01484375
crosses,0.0234375
corner_kicks,0.00859375
passes_intercepted,0.009375
passes_blocked,0.0171875
dispossessed,0.0203125
goals,0.0046875
assists,0.00234375
pens_made,0.0
pens_att,0.0
shots_total,0.0375
shots_on_target,0.015625
sca,0.05078125
gca,0.00859375
xg,0.005078125000000001
crosses_into_penalty_area,0.0015625
passes_into_final_third,0.0296875
passes_into_penalty_area,0.01640625
progressive_passes,0.0390625
carry_progressive_distance,1.821875
assisted_shots,0.021875
fouled,0.0171875
pens_won,0.0
tackles,0.01875
interceptions,0.00390625
blocks,0.01015625
tackles_won,0.01328125
dribble_tackles,0.00546875
dribbles_vs,0.021875
pressures,0.3
pressure_regains,0.0859375
clearances,0.00390625
errors,0.0
aerials_won,0.00703125
aerials_lost,0.01875
ball_recoveries,0.075
pens_conceded,0.0
fouls,0.01328125
cards_yellow_red,0.0
