position,GK
minutes,4203.0
passes_completed,984.0
passes,1146.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,189.0
passes_short,191.0
passes_completed_medium,499.0
passes_medium,507.0
passes_completed_long,284.0
passes_long,434.0
passes_total_distance,25692.0
passes_free_kicks,81.0
through_balls,1.0
passes_pressure,95.0
passes_switches,33.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,2.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,5.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,1.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,1489.0
assisted_shots,2.0
fouled,6.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,1.0
pressures,2.0
pressure_regains,0.0
clearances,1.0
errors,1.0
aerials_won,1.0
aerials_lost,0.0
ball_recoveries,199.0
pens_conceded,1.0
fouls,2.0
cards_yellow_red,0.0
