position,RB
passes_completed,0.5163265306122449
passes,0.706530612244898
dribbles_completed,0.014285714285714285
dribbles,0.026122448979591838
passes_completed_short,0.23510204081632652
passes_short,0.2804081632653061
passes_completed_medium,0.20612244897959184
passes_medium,0.2620408163265306
passes_completed_long,0.06326530612244897
passes_long,0.12204081632653062
passes_total_distance,9.219591836734693
passes_free_kicks,0.012244897959183673
through_balls,0.0008163265306122449
passes_pressure,0.12204081632653062
passes_switches,0.013061224489795919
crosses,0.02857142857142857
corner_kicks,0.00040816326530612246
passes_intercepted,0.022448979591836733
passes_blocked,0.03306122448979592
dispossessed,0.013469387755102041
goals,0.0012244897959183673
assists,0.00040816326530612246
pens_made,0.0
pens_att,0.0
shots_total,0.01183673469387755
shots_on_target,0.003673469387755102
sca,0.026938775510204082
gca,0.003673469387755102
xg,0.0009387755102040815
crosses_into_penalty_area,0.00816326530612245
passes_into_final_third,0.04040816326530612
passes_into_penalty_area,0.019183673469387756
progressive_passes,0.06326530612244897
carry_progressive_distance,1.6424489795918367
assisted_shots,0.011428571428571429
fouled,0.02
pens_won,0.0
tackles,0.026530612244897958
interceptions,0.018367346938775512
blocks,0.018367346938775512
tackles_won,0.012653061224489797
dribble_tackles,0.008979591836734694
dribbles_vs,0.020816326530612245
pressures,0.15020408163265306
pressure_regains,0.053877551020408164
clearances,0.02816326530612245
errors,0.00040816326530612246
aerials_won,0.017551020408163264
aerials_lost,0.009795918367346938
ball_recoveries,0.1363265306122449
pens_conceded,0.0
fouls,0.012653061224489797
cards_yellow_red,0.0
