position,CB
minutes,232.0
passes_completed,137.0
passes,159.0
dribbles_completed,4.0
dribbles,5.0
passes_completed_short,37.0
passes_short,39.0
passes_completed_medium,85.0
passes_medium,90.0
passes_completed_long,15.0
passes_long,27.0
passes_total_distance,2863.0
passes_free_kicks,7.0
through_balls,0.0
passes_pressure,5.0
passes_switches,3.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,0.0
passes_blocked,5.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,0.0
sca,8.0
gca,0.0
xg,0.1
crosses_into_penalty_area,1.0
passes_into_final_third,12.0
passes_into_penalty_area,1.0
progressive_passes,17.0
carry_progressive_distance,535.0
assisted_shots,5.0
fouled,1.0
pens_won,0.0
tackles,4.0
interceptions,1.0
blocks,3.0
tackles_won,2.0
dribble_tackles,2.0
dribbles_vs,4.0
pressures,21.0
pressure_regains,10.0
clearances,15.0
errors,0.0
aerials_won,6.0
aerials_lost,3.0
ball_recoveries,23.0
pens_conceded,0.0
fouls,5.0
cards_yellow_red,1.0
