position,LB
minutes,4489.0
passes_completed,2200.0
passes,2727.0
dribbles_completed,15.0
dribbles,24.0
passes_completed_short,759.0
passes_short,856.0
passes_completed_medium,1131.0
passes_medium,1282.0
passes_completed_long,293.0
passes_long,529.0
passes_total_distance,44149.0
passes_free_kicks,49.0
through_balls,1.0
passes_pressure,357.0
passes_switches,67.0
crosses,60.0
corner_kicks,0.0
passes_intercepted,53.0
passes_blocked,49.0
dispossessed,9.0
goals,3.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,20.0
shots_on_target,7.0
sca,46.0
gca,5.0
xg,2.3000000000000007
crosses_into_penalty_area,13.0
passes_into_final_third,138.0
passes_into_penalty_area,22.0
progressive_passes,205.0
carry_progressive_distance,7129.0
assisted_shots,21.0
fouled,18.0
pens_won,0.0
tackles,60.0
interceptions,54.0
blocks,68.0
tackles_won,38.0
dribble_tackles,25.0
dribbles_vs,74.0
pressures,512.0
pressure_regains,140.0
clearances,200.0
errors,2.0
aerials_won,61.0
aerials_lost,38.0
ball_recoveries,445.0
pens_conceded,2.0
fouls,48.0
cards_yellow_red,0.0
