position,FW
passes_completed,0.21450265755504935
passes,0.2980258162490509
dribbles_completed,0.012148823082763858
dribbles,0.016704631738800303
passes_completed_short,0.13173880030372057
passes_short,0.16666666666666666
passes_completed_medium,0.06226271829916477
passes_medium,0.08769931662870159
passes_completed_long,0.009870918754745633
passes_long,0.02050113895216401
passes_total_distance,3.0489749430523916
passes_free_kicks,0.0011389521640091116
through_balls,0.00037965072133637056
passes_pressure,0.07668944570994685
passes_switches,0.005315110098709187
crosses,0.010630220197418374
corner_kicks,0.00037965072133637056
passes_intercepted,0.010250569476082005
passes_blocked,0.011769172361427487
dispossessed,0.012908124525436599
goals,0.0037965072133637054
assists,0.00037965072133637056
pens_made,0.0
pens_att,0.0
shots_total,0.03720577069096431
shots_on_target,0.01442672741078208
sca,0.024297646165527716
gca,0.0011389521640091116
xg,0.0034548215641609726
crosses_into_penalty_area,0.0007593014426727411
passes_into_final_third,0.013287775246772968
passes_into_penalty_area,0.007593014426727411
progressive_passes,0.018602885345482156
carry_progressive_distance,0.626044039483675
assisted_shots,0.011769172361427487
fouled,0.017084282460136675
pens_won,0.0
tackles,0.007593014426727411
interceptions,0.002277904328018223
blocks,0.00683371298405467
tackles_won,0.006074411541381929
dribble_tackles,0.0026575550493545936
dribbles_vs,0.009111617312072893
pressures,0.23652239939255884
pressure_regains,0.05466970387243736
clearances,0.006074411541381929
errors,0.0
aerials_won,0.02885345482156416
aerials_lost,0.04403948367501898
ball_recoveries,0.05125284738041002
pens_conceded,0.0
fouls,0.012528473804100227
cards_yellow_red,0.0
