position,RM
passes_completed,0.4800827728918779
passes,0.6414899120538023
dribbles_completed,0.010519055009484394
dribbles,0.01758923952405587
passes_completed_short,0.1962407311605449
passes_short,0.23297120193136747
passes_completed_medium,0.2026211415761338
passes_medium,0.25245732022762546
passes_completed_long,0.07156406276944301
passes_long,0.12519399896533887
passes_total_distance,9.171408863597172
passes_free_kicks,0.017934126573547163
through_balls,0.0010346611484738748
passes_pressure,0.09553371270908777
passes_switches,0.018623900672529746
crosses,0.02379720641489912
corner_kicks,0.0006897740989825832
passes_intercepted,0.01776168304880152
passes_blocked,0.026038972236592517
dispossessed,0.011208829108466977
goals,0.0006897740989825832
assists,0.0005173305742369374
pens_made,0.0
pens_att,0.0
shots_total,0.00862217623728229
shots_on_target,0.0022417658216933953
sca,0.022417658216933953
gca,0.0020693222969477496
xg,0.0006552853940334541
crosses_into_penalty_area,0.005690636316606311
passes_into_final_third,0.04759441282979824
passes_into_penalty_area,0.013450594930160372
progressive_passes,0.06294188653216072
carry_progressive_distance,1.7968615278496292
assisted_shots,0.010346611484738748
fouled,0.01965856182100362
pens_won,0.0
tackles,0.02879806863252285
interceptions,0.01776168304880152
blocks,0.017071908949818936
tackles_won,0.016554578375581996
dribble_tackles,0.009484393861010519
dribbles_vs,0.01931367477151233
pressures,0.14209346439041215
pressure_regains,0.050008622176237284
clearances,0.03397137437489222
errors,0.0001724435247456458
aerials_won,0.01776168304880152
aerials_lost,0.006725297465080186
ball_recoveries,0.1332988446283842
pens_conceded,0.0
fouls,0.01189860320744956
cards_yellow_red,0.0
