position,LM
minutes,2981.0
passes_completed,994.0
passes,1299.0
dribbles_completed,100.0
dribbles,167.0
passes_completed_short,567.0
passes_short,652.0
passes_completed_medium,347.0
passes_medium,447.0
passes_completed_long,59.0
passes_long,115.0
passes_total_distance,15259.0
passes_free_kicks,1.0
through_balls,8.0
passes_pressure,308.0
passes_switches,20.0
crosses,115.0
corner_kicks,7.0
passes_intercepted,28.0
passes_blocked,69.0
dispossessed,80.0
goals,7.0
assists,11.0
pens_made,0.0
pens_att,0.0
shots_total,66.0
shots_on_target,29.0
sca,103.0
gca,20.0
xg,6.9
crosses_into_penalty_area,18.0
passes_into_final_third,40.0
passes_into_penalty_area,50.0
progressive_passes,81.0
carry_progressive_distance,6618.0
assisted_shots,52.0
fouled,26.0
pens_won,0.0
tackles,25.0
interceptions,19.0
blocks,28.0
tackles_won,16.0
dribble_tackles,8.0
dribbles_vs,35.0
pressures,523.0
pressure_regains,143.0
clearances,5.0
errors,0.0
aerials_won,4.0
aerials_lost,24.0
ball_recoveries,195.0
pens_conceded,0.0
fouls,30.0
cards_yellow_red,0.0
