position,CB
minutes,4500.0
passes_completed,1005.0
passes,1393.0
dribbles_completed,3.0
dribbles,4.0
passes_completed_short,277.0
passes_short,337.0
passes_completed_medium,463.0
passes_medium,571.0
passes_completed_long,253.0
passes_long,448.0
passes_total_distance,23157.0
passes_free_kicks,56.0
through_balls,0.0
passes_pressure,190.0
passes_switches,44.0
crosses,12.0
corner_kicks,0.0
passes_intercepted,17.0
passes_blocked,24.0
dispossessed,2.0
goals,5.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,11.0
sca,18.0
gca,1.0
xg,3.1
crosses_into_penalty_area,1.0
passes_into_final_third,85.0
passes_into_penalty_area,4.0
progressive_passes,97.0
carry_progressive_distance,2856.0
assisted_shots,3.0
fouled,26.0
pens_won,0.0
tackles,73.0
interceptions,36.0
blocks,75.0
tackles_won,41.0
dribble_tackles,28.0
dribbles_vs,65.0
pressures,402.0
pressure_regains,125.0
clearances,377.0
errors,1.0
aerials_won,117.0
aerials_lost,82.0
ball_recoveries,454.0
pens_conceded,1.0
fouls,60.0
cards_yellow_red,0.0
