position,WB
minutes,1597.0
passes_completed,660.0
passes,889.0
dribbles_completed,16.0
dribbles,28.0
passes_completed_short,282.0
passes_short,327.0
passes_completed_medium,290.0
passes_medium,360.0
passes_completed_long,80.0
passes_long,163.0
passes_total_distance,12201.0
passes_free_kicks,18.0
through_balls,0.0
passes_pressure,153.0
passes_switches,31.0
crosses,91.0
corner_kicks,16.0
passes_intercepted,17.0
passes_blocked,42.0
dispossessed,22.0
goals,2.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,17.0
shots_on_target,5.0
sca,35.0
gca,2.0
xg,0.5
crosses_into_penalty_area,18.0
passes_into_final_third,28.0
passes_into_penalty_area,27.0
progressive_passes,54.0
carry_progressive_distance,2685.0
assisted_shots,21.0
fouled,16.0
pens_won,0.0
tackles,20.0
interceptions,13.0
blocks,21.0
tackles_won,12.0
dribble_tackles,10.0
dribbles_vs,27.0
pressures,251.0
pressure_regains,61.0
clearances,26.0
errors,0.0
aerials_won,4.0
aerials_lost,19.0
ball_recoveries,131.0
pens_conceded,0.0
fouls,19.0
cards_yellow_red,0.0
