position,FW
minutes,5664.0
passes_completed,1095.0
passes,1618.0
dribbles_completed,50.0
dribbles,87.0
passes_completed_short,639.0
passes_short,848.0
passes_completed_medium,339.0
passes_medium,522.0
passes_completed_long,79.0
passes_long,126.0
passes_total_distance,16341.0
passes_free_kicks,2.0
through_balls,4.0
passes_pressure,478.0
passes_switches,14.0
crosses,28.0
corner_kicks,0.0
passes_intercepted,43.0
passes_blocked,87.0
dispossessed,111.0
goals,33.0
assists,10.0
pens_made,8.0
pens_att,8.0
shots_total,142.0
shots_on_target,67.0
sca,145.0
gca,22.0
xg,28.499999999999996
crosses_into_penalty_area,5.0
passes_into_final_third,90.0
passes_into_penalty_area,31.0
progressive_passes,106.0
carry_progressive_distance,2738.0
assisted_shots,70.0
fouled,80.0
pens_won,2.0
tackles,39.0
interceptions,13.0
blocks,61.0
tackles_won,27.0
dribble_tackles,7.0
dribbles_vs,65.0
pressures,1628.0
pressure_regains,445.0
clearances,52.0
errors,0.0
aerials_won,209.0
aerials_lost,178.0
ball_recoveries,288.0
pens_conceded,1.0
fouls,85.0
cards_yellow_red,0.0
