position,CB
minutes,3576.0
passes_completed,0.29642058165548096
passes,0.40324384787472034
dribbles_completed,0.0022371364653243847
dribbles,0.0025167785234899327
passes_completed_short,0.08640939597315436
passes_short,0.09899328859060402
passes_completed_medium,0.13982102908277405
passes_medium,0.16778523489932887
passes_completed_long,0.06571588366890381
passes_long,0.12751677852348994
passes_total_distance,6.766498881431767
passes_free_kicks,0.024888143176733782
through_balls,0.0002796420581655481
passes_pressure,0.052572706935123045
passes_switches,0.019854586129753916
crosses,0.0005592841163310962
corner_kicks,0.0
passes_intercepted,0.008668903803131992
passes_blocked,0.005313199105145414
dispossessed,0.0011185682326621924
goals,0.0005592841163310962
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0050335570469798654
shots_on_target,0.0013982102908277406
sca,0.0047539149888143175
gca,0.0005592841163310962
xg,0.0005313199105145414
crosses_into_penalty_area,0.0
passes_into_final_third,0.026845637583892617
passes_into_penalty_area,0.002796420581655481
progressive_passes,0.03048098434004474
carry_progressive_distance,0.8327740492170023
assisted_shots,0.0016778523489932886
fouled,0.008948545861297539
pens_won,0.0002796420581655481
tackles,0.016778523489932886
interceptions,0.012304250559284116
blocks,0.017897091722595078
tackles_won,0.010626398210290829
dribble_tackles,0.006711409395973154
dribbles_vs,0.015939597315436243
pressures,0.08305369127516779
pressure_regains,0.026565995525727068
clearances,0.06208053691275168
errors,0.0005592841163310962
aerials_won,0.01761744966442953
aerials_lost,0.0145413870246085
ball_recoveries,0.10458612975391499
pens_conceded,0.0002796420581655481
fouls,0.015659955257270694
cards_yellow_red,0.0002796420581655481
