position,GK
passes_completed,0.2872004458480401
passes,0.39977707597993684
dribbles_completed,0.009102730819245773
dribbles,0.015604681404421327
passes_completed_short,0.11629203046628274
passes_short,0.147872933308564
passes_completed_medium,0.10291658926249303
passes_medium,0.12130782091770388
passes_completed_long,0.06371911573472042
passes_long,0.12130782091770388
passes_total_distance,6.32974177967676
passes_free_kicks,0.020434701839123166
through_balls,0.000371540033438603
passes_pressure,0.062047185584246704
passes_switches,0.011889281070035297
crosses,0.004458480401263236
corner_kicks,0.0
passes_intercepted,0.007988110718929966
passes_blocked,0.008173880735649267
dispossessed,0.008173880735649267
goals,0.0009288500835965075
assists,0.000371540033438603
pens_made,0.0001857700167193015
pens_att,0.0001857700167193015
shots_total,0.008173880735649267
shots_on_target,0.0027865502507895224
sca,0.010588890953000186
gca,0.000743080066877206
xg,0.0009102730819245774
crosses_into_penalty_area,0.000743080066877206
passes_into_final_third,0.020434701839123166
passes_into_penalty_area,0.0024150102173509194
progressive_passes,0.020434701839123166
carry_progressive_distance,0.6238157161434145
assisted_shots,0.0033438603009474273
fouled,0.010588890953000186
pens_won,0.0001857700167193015
tackles,0.013189671187070406
interceptions,0.008359650752368568
blocks,0.009288500835965075
tackles_won,0.01114620100315809
dribble_tackles,0.0039011703511053317
dribbles_vs,0.012632361136912502
pressures,0.1508452535760728
pressure_regains,0.0367824633104217
clearances,0.0039011703511053317
errors,0.000371540033438603
aerials_won,0.012818131153631803
aerials_lost,0.00873119078580717
ball_recoveries,0.085639977707598
pens_conceded,0.0001857700167193015
fouls,0.010588890953000186
cards_yellow_red,0.0
