position,LB
minutes,1253.0
passes_completed,0.5259377494014366
passes,0.6727853152434158
dribbles_completed,0.008778930566640064
dribbles,0.017557861133280128
passes_completed_short,0.2593774940143655
passes_short,0.29529130087789307
passes_completed_medium,0.21388667198723066
passes_medium,0.2641660015961692
passes_completed_long,0.04389465283320032
passes_long,0.09337589784517158
passes_total_distance,8.863527533918596
passes_free_kicks,0.010375099760574621
through_balls,0.0
passes_pressure,0.0670391061452514
passes_switches,0.010375099760574621
crosses,0.029529130087789304
corner_kicks,0.0007980845969672786
passes_intercepted,0.014365522745411013
passes_blocked,0.02154828411811652
dispossessed,0.008778930566640064
goals,0.0
assists,0.0015961691939345571
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.013567438148443736
gca,0.0015961691939345571
xg,0.0
crosses_into_penalty_area,0.0031923383878691143
passes_into_final_third,0.03750997605746209
passes_into_penalty_area,0.008778930566640064
progressive_passes,0.05666400638467677
carry_progressive_distance,1.76536312849162
assisted_shots,0.004788507581803671
fouled,0.009577015163607342
pens_won,0.0
tackles,0.02713487629688747
interceptions,0.017557861133280128
blocks,0.017557861133280128
tackles_won,0.019952114924181964
dribble_tackles,0.009577015163607342
dribbles_vs,0.03192338387869114
pressures,0.15003990422984836
pressure_regains,0.052673583399840386
clearances,0.028731045490822026
errors,0.0
aerials_won,0.008778930566640064
aerials_lost,0.00558659217877095
ball_recoveries,0.1332801276935355
pens_conceded,0.0015961691939345571
fouls,0.011971268954509178
cards_yellow_red,0.0
