position,CM
minutes,3035.0
passes_completed,867.0
passes,1138.0
dribbles_completed,49.0
dribbles,96.0
passes_completed_short,429.0
passes_short,495.0
passes_completed_medium,296.0
passes_medium,370.0
passes_completed_long,115.0
passes_long,199.0
passes_total_distance,15383.0
passes_free_kicks,14.0
through_balls,0.0
passes_pressure,236.0
passes_switches,44.0
crosses,32.0
corner_kicks,6.0
passes_intercepted,18.0
passes_blocked,51.0
dispossessed,48.0
goals,5.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,14.0
sca,61.0
gca,5.0
xg,2.4000000000000004
crosses_into_penalty_area,7.0
passes_into_final_third,67.0
passes_into_penalty_area,30.0
progressive_passes,98.0
carry_progressive_distance,4016.0
assisted_shots,21.0
fouled,59.0
pens_won,1.0
tackles,54.0
interceptions,20.0
blocks,37.0
tackles_won,32.0
dribble_tackles,21.0
dribbles_vs,71.0
pressures,799.0
pressure_regains,213.0
clearances,32.0
errors,0.0
aerials_won,19.0
aerials_lost,35.0
ball_recoveries,275.0
pens_conceded,0.0
fouls,91.0
cards_yellow_red,1.0
