position,FW
minutes,1696.0
passes_completed,0.16981132075471697
passes,0.21757075471698112
dribbles_completed,0.02830188679245283
dribbles,0.05011792452830189
passes_completed_short,0.10613207547169812
passes_short,0.12794811320754718
passes_completed_medium,0.04716981132075472
passes_medium,0.06367924528301887
passes_completed_long,0.008254716981132075
passes_long,0.011202830188679245
passes_total_distance,2.412146226415094
passes_free_kicks,0.001768867924528302
through_balls,0.0023584905660377358
passes_pressure,0.04481132075471698
passes_switches,0.003537735849056604
crosses,0.01179245283018868
corner_kicks,0.0
passes_intercepted,0.005306603773584905
passes_blocked,0.010023584905660377
dispossessed,0.04186320754716981
goals,0.007075471698113208
assists,0.00294811320754717
pens_made,0.0005896226415094339
pens_att,0.0011792452830188679
shots_total,0.02830188679245283
shots_on_target,0.013561320754716982
sca,0.02830188679245283
gca,0.005306603773584905
xg,0.005601415094339622
crosses_into_penalty_area,0.0023584905660377358
passes_into_final_third,0.01061320754716981
passes_into_penalty_area,0.006485849056603774
progressive_passes,0.0076650943396226415
carry_progressive_distance,0.9652122641509434
assisted_shots,0.01179245283018868
fouled,0.03242924528301887
pens_won,0.001768867924528302
tackles,0.0076650943396226415
interceptions,0.004127358490566038
blocks,0.012382075471698114
tackles_won,0.003537735849056604
dribble_tackles,0.0011792452830188679
dribbles_vs,0.006485849056603774
pressures,0.1704009433962264
pressure_regains,0.05660377358490566
clearances,0.00294811320754717
errors,0.0
aerials_won,0.00884433962264151
aerials_lost,0.028891509433962265
ball_recoveries,0.047759433962264154
pens_conceded,0.0
fouls,0.013561320754716982
cards_yellow_red,0.0
