position,RM
minutes,3052.0
passes_completed,1105.0
passes,1453.0
dribbles_completed,60.0
dribbles,106.0
passes_completed_short,497.0
passes_short,581.0
passes_completed_medium,408.0
passes_medium,521.0
passes_completed_long,175.0
passes_long,301.0
passes_total_distance,20647.0
passes_free_kicks,45.0
through_balls,5.0
passes_pressure,288.0
passes_switches,71.0
crosses,84.0
corner_kicks,86.0
passes_intercepted,32.0
passes_blocked,33.0
dispossessed,86.0
goals,2.0
assists,6.0
pens_made,0.0
pens_att,0.0
shots_total,75.0
shots_on_target,30.0
sca,129.0
gca,10.0
xg,4.700000000000001
crosses_into_penalty_area,18.0
passes_into_final_third,89.0
passes_into_penalty_area,38.0
progressive_passes,127.0
carry_progressive_distance,5631.0
assisted_shots,65.0
fouled,73.0
pens_won,0.0
tackles,46.0
interceptions,26.0
blocks,51.0
tackles_won,33.0
dribble_tackles,14.0
dribbles_vs,55.0
pressures,660.0
pressure_regains,156.0
clearances,28.0
errors,0.0
aerials_won,36.0
aerials_lost,34.0
ball_recoveries,251.0
pens_conceded,1.0
fouls,59.0
cards_yellow_red,0.0
