position,CB
passes_completed,0.43462603878116346
passes,0.5121883656509695
dribbles_completed,0.0030470914127423824
dribbles,0.004155124653739612
passes_completed_short,0.12049861495844875
passes_short,0.13573407202216067
passes_completed_medium,0.2260387811634349
passes_medium,0.24598337950138505
passes_completed_long,0.08559556786703601
passes_long,0.11966759002770083
passes_total_distance,9.574792243767313
passes_free_kicks,0.018282548476454295
through_balls,0.000554016620498615
passes_pressure,0.07285318559556787
passes_switches,0.016066481994459834
crosses,0.0002770083102493075
corner_kicks,0.0
passes_intercepted,0.00443213296398892
passes_blocked,0.009418282548476454
dispossessed,0.004986149584487534
goals,0.0002770083102493075
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.002770083102493075
shots_on_target,0.0002770083102493075
sca,0.003601108033240997
gca,0.0002770083102493075
xg,0.00013850415512465375
crosses_into_penalty_area,0.0
passes_into_final_third,0.018282548476454295
passes_into_penalty_area,0.0013850415512465374
progressive_passes,0.02409972299168975
carry_progressive_distance,1.3808864265927978
assisted_shots,0.0016620498614958448
fouled,0.007202216066481994
pens_won,0.0
tackles,0.02299168975069252
interceptions,0.011911357340720222
blocks,0.023822714681440444
tackles_won,0.011911357340720222
dribble_tackles,0.007479224376731302
dribbles_vs,0.012465373961218837
pressures,0.09556786703601108
pressure_regains,0.03185595567867036
clearances,0.06980609418282549
errors,0.00110803324099723
aerials_won,0.0332409972299169
aerials_lost,0.019390581717451522
ball_recoveries,0.11911357340720222
pens_conceded,0.0
fouls,0.009695290858725761
cards_yellow_red,0.0002770083102493075
