position,RB
minutes,413.0
passes_completed,0.4261501210653753
passes,0.576271186440678
dribbles_completed,0.004842615012106538
dribbles,0.004842615012106538
passes_completed_short,0.19128329297820823
passes_short,0.2179176755447942
passes_completed_medium,0.19854721549636803
passes_medium,0.24939467312348668
passes_completed_long,0.031476997578692496
passes_long,0.0774818401937046
passes_total_distance,7.433414043583535
passes_free_kicks,0.0
through_balls,0.0
passes_pressure,0.12832929782082325
passes_switches,0.004842615012106538
crosses,0.014527845036319613
corner_kicks,0.0
passes_intercepted,0.007263922518159807
passes_blocked,0.024213075060532687
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.002421307506053269
shots_on_target,0.0
sca,0.029055690072639227
gca,0.004842615012106538
xg,0.0
crosses_into_penalty_area,0.004842615012106538
passes_into_final_third,0.031476997578692496
passes_into_penalty_area,0.004842615012106538
progressive_passes,0.031476997578692496
carry_progressive_distance,1.1041162227602905
assisted_shots,0.01694915254237288
fouled,0.002421307506053269
pens_won,0.0
tackles,0.021791767554479417
interceptions,0.002421307506053269
blocks,0.01937046004842615
tackles_won,0.014527845036319613
dribble_tackles,0.012106537530266344
dribbles_vs,0.026634382566585957
pressures,0.162227602905569
pressure_regains,0.05569007263922518
clearances,0.029055690072639227
errors,0.0
aerials_won,0.031476997578692496
aerials_lost,0.029055690072639227
ball_recoveries,0.11864406779661017
pens_conceded,0.0
fouls,0.01937046004842615
cards_yellow_red,0.0
