position,CM
passes_completed,0.5914249684741488
passes,0.7389659520807061
dribbles_completed,0.007566204287515763
dribbles,0.007566204287515763
passes_completed_short,0.2408575031525851
passes_short,0.2900378310214376
passes_completed_medium,0.27742749054224464
passes_medium,0.31651954602774274
passes_completed_long,0.06431273644388398
passes_long,0.11475409836065574
passes_total_distance,10.925598991172762
passes_free_kicks,0.03656998738965952
through_balls,0.0
passes_pressure,0.07818411097099622
passes_switches,0.012610340479192938
crosses,0.006305170239596469
corner_kicks,0.006305170239596469
passes_intercepted,0.006305170239596469
passes_blocked,0.015132408575031526
dispossessed,0.006305170239596469
goals,0.0012610340479192938
assists,0.0012610340479192938
pens_made,0.0
pens_att,0.0
shots_total,0.012610340479192938
shots_on_target,0.0037831021437578815
sca,0.02269861286254729
gca,0.0012610340479192938
xg,0.0008827238335435058
crosses_into_penalty_area,0.0
passes_into_final_third,0.05674653215636822
passes_into_penalty_area,0.008827238335435058
progressive_passes,0.05926860025220681
carry_progressive_distance,1.1904161412358134
assisted_shots,0.008827238335435058
fouled,0.01008827238335435
pens_won,0.0
tackles,0.025220680958385876
interceptions,0.012610340479192938
blocks,0.02269861286254729
tackles_won,0.0201765447667087
dribble_tackles,0.011349306431273645
dribbles_vs,0.03909205548549811
pressures,0.18158890290037832
pressure_regains,0.05170239596469105
clearances,0.018915510718789406
errors,0.0
aerials_won,0.013871374527112233
aerials_lost,0.012610340479192938
ball_recoveries,0.1601513240857503
pens_conceded,0.0
fouls,0.017654476670870115
cards_yellow_red,0.0
