position,GK
passes_completed,0.21954022988505748
passes,0.3252873563218391
dribbles_completed,0.0
dribbles,0.0
passes_completed_short,0.043295019157088124
passes_short,0.043295019157088124
passes_completed_medium,0.0839080459770115
passes_medium,0.08544061302681992
passes_completed_long,0.09118773946360154
passes_long,0.1946360153256705
passes_total_distance,6.94367816091954
passes_free_kicks,0.05325670498084291
through_balls,0.0
passes_pressure,0.01685823754789272
passes_switches,0.005747126436781609
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0007662835249042146
passes_blocked,0.0019157088122605363
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0011494252873563218
gca,0.0003831417624521073
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.0034482758620689655
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,0.39157088122605366
assisted_shots,0.0003831417624521073
fouled,0.0015325670498084292
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0003831417624521073
pressures,0.0011494252873563218
pressure_regains,0.0
clearances,0.0015325670498084292
errors,0.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.05057471264367816
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
