position,LB
minutes,6070.0
passes_completed,0.4115321252059308
passes,0.5230642504118617
dribbles_completed,0.014332784184514002
dribbles,0.023887973640856673
passes_completed_short,0.21317957166392093
passes_short,0.24085667215815487
passes_completed_medium,0.15831960461285008
passes_medium,0.19654036243822076
passes_completed_long,0.03245469522240527
passes_long,0.06243822075782537
passes_total_distance,6.697693574958814
passes_free_kicks,0.005601317957166392
through_balls,0.00016474464579901152
passes_pressure,0.08813838550247118
passes_switches,0.006589785831960461
crosses,0.02372322899505766
corner_kicks,0.0
passes_intercepted,0.009390444810543658
passes_blocked,0.019110378912685338
dispossessed,0.010214168039538715
goals,0.0
assists,0.0006589785831960461
pens_made,0.0
pens_att,0.0
shots_total,0.0016474464579901153
shots_on_target,0.0008237232289950577
sca,0.013509060955518945
gca,0.0011532125205930808
xg,8.237232289950576e-05
crosses_into_penalty_area,0.004612850082372323
passes_into_final_third,0.030642504118616146
passes_into_penalty_area,0.008072487644151565
progressive_passes,0.03476112026359143
carry_progressive_distance,1.5207578253706755
assisted_shots,0.006425041186161449
fouled,0.01400329489291598
pens_won,0.00016474464579901152
tackles,0.027347611202635916
interceptions,0.010049423393739704
blocks,0.02158154859967051
tackles_won,0.015650741350906095
dribble_tackles,0.012355848434925865
dribbles_vs,0.02487644151565074
pressures,0.1484349258649094
pressure_regains,0.04563426688632619
clearances,0.024052718286655683
errors,0.0009884678747940692
aerials_won,0.012850082372322899
aerials_lost,0.008731466227347611
ball_recoveries,0.0985172981878089
pens_conceded,0.0004942339373970346
fouls,0.011696869851729819
cards_yellow_red,0.0
