position,RB
minutes,757.0
passes_completed,0.5455746367239102
passes,0.6512549537648613
dribbles_completed,0.002642007926023778
dribbles,0.002642007926023778
passes_completed_short,0.2285336856010568
passes_short,0.25891677675033026
passes_completed_medium,0.25891677675033026
passes_medium,0.285336856010568
passes_completed_long,0.05151915455746367
passes_long,0.08586525759577279
passes_total_distance,9.639365918097754
passes_free_kicks,0.013210039630118891
through_balls,0.0
passes_pressure,0.1096433289299868
passes_switches,0.002642007926023778
crosses,0.009247027741083224
corner_kicks,0.0
passes_intercepted,0.01453104359313078
passes_blocked,0.017173051519154558
dispossessed,0.0066050198150594455
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.010568031704095112
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.034346103038309116
passes_into_penalty_area,0.007926023778071334
progressive_passes,0.035667107001321
carry_progressive_distance,1.418758256274769
assisted_shots,0.003963011889035667
fouled,0.011889035667107
pens_won,0.0
tackles,0.017173051519154558
interceptions,0.009247027741083224
blocks,0.01453104359313078
tackles_won,0.0066050198150594455
dribble_tackles,0.0066050198150594455
dribbles_vs,0.011889035667107
pressures,0.1096433289299868
pressure_regains,0.034346103038309116
clearances,0.019815059445178335
errors,0.0
aerials_won,0.005284015852047556
aerials_lost,0.01453104359313078
ball_recoveries,0.08718626155878467
pens_conceded,0.0
fouls,0.001321003963011889
cards_yellow_red,0.0
