position,GK
passes_completed,0.14397496087636932
passes,0.2827856025039124
dribbles_completed,0.00046948356807511736
dribbles,0.00046948356807511736
passes_completed_short,0.015179968701095461
passes_short,0.016118935837245697
passes_completed_medium,0.049921752738654145
passes_medium,0.05086071987480438
passes_completed_long,0.0784037558685446
passes_long,0.21486697965571205
passes_total_distance,5.776525821596244
passes_free_kicks,0.03333333333333333
through_balls,0.0
passes_pressure,0.029577464788732393
passes_switches,0.00970266040688576
crosses,0.0
corner_kicks,0.0
passes_intercepted,0.0012519561815336462
passes_blocked,0.0010954616588419405
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.0009389671361502347
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.008763693270735524
passes_into_penalty_area,0.00015649452269170578
progressive_passes,0.0
carry_progressive_distance,0.4215962441314554
assisted_shots,0.00015649452269170578
fouled,0.0010954616588419405
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,0.0
pressures,0.00031298904538341156
pressure_regains,0.00031298904538341156
clearances,0.0
errors,0.00046948356807511736
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,0.047417840375586856
pens_conceded,0.0
fouls,0.00015649452269170578
cards_yellow_red,0.0
