position,FW
passes_completed,0.15780035863717873
passes,0.25044829647340106
dribbles_completed,0.019127316198445904
dribbles,0.032277346084877465
passes_completed_short,0.09025702331141662
passes_short,0.11715481171548117
passes_completed_medium,0.038852361028093245
passes_medium,0.06754333532576211
passes_completed_long,0.02092050209205021
passes_long,0.03765690376569038
passes_total_distance,2.5517035265989243
passes_free_kicks,0.0
through_balls,0.0017931858936043037
passes_pressure,0.0830842797369994
passes_switches,0.008368200836820083
crosses,0.01434548714883443
corner_kicks,0.0
passes_intercepted,0.005977286312014346
passes_blocked,0.01972504482964734
dispossessed,0.03347280334728033
goals,0.005977286312014346
assists,0.002390914524805738
pens_made,0.0005977286312014345
pens_att,0.0005977286312014345
shots_total,0.03945008965929468
shots_on_target,0.01315002988643156
sca,0.031081888822474597
gca,0.004781829049611476
xg,0.00520023909145248
crosses_into_penalty_area,0.002390914524805738
passes_into_final_third,0.01434548714883443
passes_into_penalty_area,0.011954572624028692
progressive_passes,0.02211595935445308
carry_progressive_distance,0.7842199641362821
assisted_shots,0.013747758517632994
fouled,0.020322773460848775
pens_won,0.0
tackles,0.00657501494321578
interceptions,0.001195457262402869
blocks,0.011356843992827256
tackles_won,0.00657501494321578
dribble_tackles,0.0005977286312014345
dribbles_vs,0.00657501494321578
pressures,0.2337118947997609
pressure_regains,0.06335923490735207
clearances,0.008368200836820083
errors,0.0
aerials_won,0.0328750747160789
aerials_lost,0.0484160191273162
ball_recoveries,0.049013747758517634
pens_conceded,0.0
fouls,0.02630005977286312
cards_yellow_red,0.0
