position,GK
minutes,4860.0
passes_completed,882.0
passes,1430.0
dribbles_completed,1.0
dribbles,1.0
passes_completed_short,129.0
passes_short,134.0
passes_completed_medium,337.0
passes_medium,347.0
passes_completed_long,414.0
passes_long,947.0
passes_total_distance,32353.0
passes_free_kicks,101.0
through_balls,0.0
passes_pressure,127.0
passes_switches,24.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,7.0
passes_blocked,0.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,5.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,15.0
passes_into_penalty_area,1.0
progressive_passes,0.0
carry_progressive_distance,1819.0
assisted_shots,2.0
fouled,8.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,2.0
pressures,1.0
pressure_regains,0.0
clearances,0.0
errors,3.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,241.0
pens_conceded,2.0
fouls,2.0
cards_yellow_red,0.0
