position,RM
minutes,4606.0
passes_completed,1679.0
passes,2343.0
dribbles_completed,96.0
dribbles,157.0
passes_completed_short,732.0
passes_short,896.0
passes_completed_medium,688.0
passes_medium,893.0
passes_completed_long,215.0
passes_long,405.0
passes_total_distance,30683.0
passes_free_kicks,45.0
through_balls,9.0
passes_pressure,390.0
passes_switches,59.0
crosses,114.0
corner_kicks,32.0
passes_intercepted,73.0
passes_blocked,136.0
dispossessed,91.0
goals,7.0
assists,11.0
pens_made,0.0
pens_att,0.0
shots_total,54.0
shots_on_target,19.0
sca,110.0
gca,20.0
xg,4.1000000000000005
crosses_into_penalty_area,21.0
passes_into_final_third,165.0
passes_into_penalty_area,55.0
progressive_passes,227.0
carry_progressive_distance,7294.0
assisted_shots,58.0
fouled,56.0
pens_won,0.0
tackles,74.0
interceptions,37.0
blocks,100.0
tackles_won,50.0
dribble_tackles,35.0
dribbles_vs,103.0
pressures,1148.0
pressure_regains,326.0
clearances,66.0
errors,0.0
aerials_won,40.0
aerials_lost,67.0
ball_recoveries,406.0
pens_conceded,0.0
fouls,53.0
cards_yellow_red,1.0
