position,CM
minutes,8348.0
passes_completed,3294.0
passes,4042.0
dribbles_completed,92.0
dribbles,126.0
passes_completed_short,1280.0
passes_short,1455.0
passes_completed_medium,1361.0
passes_medium,1593.0
passes_completed_long,604.0
passes_long,877.0
passes_total_distance,66881.0
passes_free_kicks,34.0
through_balls,11.0
passes_pressure,685.0
passes_switches,190.0
crosses,24.0
corner_kicks,0.0
passes_intercepted,63.0
passes_blocked,76.0
dispossessed,68.0
goals,2.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,80.0
shots_on_target,18.0
sca,125.0
gca,7.0
xg,2.1
crosses_into_penalty_area,7.0
passes_into_final_third,362.0
passes_into_penalty_area,27.0
progressive_passes,326.0
carry_progressive_distance,9654.0
assisted_shots,40.0
fouled,132.0
pens_won,1.0
tackles,262.0
interceptions,136.0
blocks,138.0
tackles_won,183.0
dribble_tackles,87.0
dribbles_vs,297.0
pressures,1973.0
pressure_regains,571.0
clearances,168.0
errors,2.0
aerials_won,99.0
aerials_lost,76.0
ball_recoveries,1163.0
pens_conceded,0.0
fouls,121.0
cards_yellow_red,0.0
