position,RW
minutes,5370.0
passes_completed,0.4180633147113594
passes,0.5338919925512104
dribbles_completed,0.00707635009310987
dribbles,0.013780260707635009
passes_completed_short,0.22476722532588456
passes_short,0.2554934823091248
passes_completed_medium,0.13631284916201117
passes_medium,0.164804469273743
passes_completed_long,0.04748603351955307
passes_long,0.09162011173184358
passes_total_distance,7.068156424581006
passes_free_kicks,0.004655493482309125
through_balls,0.0013035381750465549
passes_pressure,0.07411545623836127
passes_switches,0.027932960893854747
crosses,0.03202979515828678
corner_kicks,0.037430167597765365
passes_intercepted,0.0074487895716946
passes_blocked,0.017504655493482308
dispossessed,0.0067039106145251395
goals,0.002420856610800745
assists,0.0029795158286778397
pens_made,0.0
pens_att,0.0
shots_total,0.021229050279329607
shots_on_target,0.008379888268156424
sca,0.0404096834264432
gca,0.00558659217877095
xg,0.0026629422718808197
crosses_into_penalty_area,0.007262569832402235
passes_into_final_third,0.019553072625698324
passes_into_penalty_area,0.014711359404096834
progressive_passes,0.0297951582867784
carry_progressive_distance,0.8571694599627561
assisted_shots,0.024208566108007448
fouled,0.016573556797020484
pens_won,0.00018621973929236498
tackles,0.010428305400372439
interceptions,0.004283054003724395
blocks,0.013966480446927373
tackles_won,0.00707635009310987
dribble_tackles,0.0033519553072625698
dribbles_vs,0.019180633147113595
pressures,0.19944134078212292
pressure_regains,0.04618249534450652
clearances,0.0067039106145251395
errors,0.00018621973929236498
aerials_won,0.004469273743016759
aerials_lost,0.01154562383612663
ball_recoveries,0.0702048417132216
pens_conceded,0.0
fouls,0.0074487895716946
cards_yellow_red,0.0
