position,LB
minutes,1152.0
passes_completed,443.0
passes,615.0
dribbles_completed,6.0
dribbles,11.0
passes_completed_short,203.0
passes_short,232.0
passes_completed_medium,206.0
passes_medium,269.0
passes_completed_long,26.0
passes_long,80.0
passes_total_distance,7347.0
passes_free_kicks,2.0
through_balls,0.0
passes_pressure,103.0
passes_switches,6.0
crosses,18.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,20.0
dispossessed,13.0
goals,0.0
assists,1.0
pens_made,0.0
pens_att,0.0
shots_total,3.0
shots_on_target,1.0
sca,8.0
gca,2.0
xg,0.1
crosses_into_penalty_area,4.0
passes_into_final_third,22.0
passes_into_penalty_area,5.0
progressive_passes,22.0
carry_progressive_distance,1021.0
assisted_shots,2.0
fouled,8.0
pens_won,0.0
tackles,15.0
interceptions,23.0
blocks,36.0
tackles_won,11.0
dribble_tackles,10.0
dribbles_vs,26.0
pressures,167.0
pressure_regains,49.0
clearances,38.0
errors,0.0
aerials_won,14.0
aerials_lost,7.0
ball_recoveries,123.0
pens_conceded,0.0
fouls,9.0
cards_yellow_red,0.0
