position,LM
minutes,1115.0
passes_completed,248.0
passes,356.0
dribbles_completed,15.0
dribbles,25.0
passes_completed_short,139.0
passes_short,171.0
passes_completed_medium,83.0
passes_medium,114.0
passes_completed_long,23.0
passes_long,42.0
passes_total_distance,4196.0
passes_free_kicks,3.0
through_balls,0.0
passes_pressure,61.0
passes_switches,11.0
crosses,26.0
corner_kicks,2.0
passes_intercepted,11.0
passes_blocked,27.0
dispossessed,19.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,15.0
shots_on_target,4.0
sca,23.0
gca,3.0
xg,0.8
crosses_into_penalty_area,11.0
passes_into_final_third,12.0
passes_into_penalty_area,12.0
progressive_passes,12.0
carry_progressive_distance,1517.0
assisted_shots,15.0
fouled,20.0
pens_won,1.0
tackles,31.0
interceptions,13.0
blocks,20.0
tackles_won,25.0
dribble_tackles,3.0
dribbles_vs,20.0
pressures,234.0
pressure_regains,54.0
clearances,15.0
errors,0.0
aerials_won,10.0
aerials_lost,15.0
ball_recoveries,69.0
pens_conceded,0.0
fouls,14.0
cards_yellow_red,0.0
