position,GK
minutes,9270.0
passes_completed,1643.0
passes,2978.0
dribbles_completed,6.0
dribbles,6.0
passes_completed_short,113.0
passes_short,115.0
passes_completed_medium,545.0
passes_medium,558.0
passes_completed_long,983.0
passes_long,2301.0
passes_total_distance,67396.0
passes_free_kicks,379.0
through_balls,0.0
passes_pressure,229.0
passes_switches,89.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,8.0
passes_blocked,15.0
dispossessed,0.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,8.0
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,57.0
passes_into_penalty_area,0.0
progressive_passes,0.0
carry_progressive_distance,4937.0
assisted_shots,2.0
fouled,23.0
pens_won,0.0
tackles,0.0
interceptions,0.0
blocks,0.0
tackles_won,0.0
dribble_tackles,0.0
dribbles_vs,4.0
pressures,3.0
pressure_regains,1.0
clearances,4.0
errors,2.0
aerials_won,0.0
aerials_lost,1.0
ball_recoveries,532.0
pens_conceded,1.0
fouls,2.0
cards_yellow_red,0.0
