position,DM
minutes,4066.0
passes_completed,1991.0
passes,2575.0
dribbles_completed,29.0
dribbles,54.0
passes_completed_short,764.0
passes_short,896.0
passes_completed_medium,891.0
passes_medium,1076.0
passes_completed_long,299.0
passes_long,499.0
passes_total_distance,39273.0
passes_free_kicks,41.0
through_balls,3.0
passes_pressure,499.0
passes_switches,104.0
crosses,69.0
corner_kicks,22.0
passes_intercepted,52.0
passes_blocked,70.0
dispossessed,57.0
goals,2.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,46.0
shots_on_target,11.0
sca,114.0
gca,9.0
xg,1.4
crosses_into_penalty_area,13.0
passes_into_final_third,262.0
passes_into_penalty_area,42.0
progressive_passes,257.0
carry_progressive_distance,6301.0
assisted_shots,56.0
fouled,31.0
pens_won,0.0
tackles,159.0
interceptions,55.0
blocks,95.0
tackles_won,105.0
dribble_tackles,55.0
dribbles_vs,158.0
pressures,940.0
pressure_regains,272.0
clearances,66.0
errors,3.0
aerials_won,59.0
aerials_lost,51.0
ball_recoveries,559.0
pens_conceded,0.0
fouls,73.0
cards_yellow_red,0.0
