position,GK
minutes,9720.0
passes_completed,2982.0
passes,3494.0
dribbles_completed,2.0
dribbles,2.0
passes_completed_short,517.0
passes_short,521.0
passes_completed_medium,1512.0
passes_medium,1532.0
passes_completed_long,937.0
passes_long,1423.0
passes_total_distance,79187.0
passes_free_kicks,101.0
through_balls,3.0
passes_pressure,402.0
passes_switches,87.0
crosses,0.0
corner_kicks,0.0
passes_intercepted,30.0
passes_blocked,5.0
dispossessed,0.0
goals,0.0
assists,2.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,10.0
gca,3.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,14.0
passes_into_penalty_area,2.0
progressive_passes,1.0
carry_progressive_distance,5871.0
assisted_shots,3.0
fouled,6.0
pens_won,0.0
tackles,1.0
interceptions,0.0
blocks,1.0
tackles_won,0.0
dribble_tackles,1.0
dribbles_vs,8.0
pressures,8.0
pressure_regains,3.0
clearances,4.0
errors,4.0
aerials_won,0.0
aerials_lost,0.0
ball_recoveries,478.0
pens_conceded,0.0
fouls,0.0
cards_yellow_red,0.0
