position,LB
passes_completed,0.40327868852459015
passes,0.5459016393442623
dribbles_completed,0.003278688524590164
dribbles,0.006557377049180328
passes_completed_short,0.16885245901639345
passes_short,0.19836065573770492
passes_completed_medium,0.18524590163934426
passes_medium,0.24098360655737705
passes_completed_long,0.04262295081967213
passes_long,0.09344262295081968
passes_total_distance,7.260655737704918
passes_free_kicks,0.004918032786885246
through_balls,0.0
passes_pressure,0.08032786885245902
passes_switches,0.014754098360655738
crosses,0.03442622950819672
corner_kicks,0.0
passes_intercepted,0.011475409836065573
passes_blocked,0.014754098360655738
dispossessed,0.003278688524590164
goals,0.0
assists,0.003278688524590164
pens_made,0.0
pens_att,0.0
shots_total,0.003278688524590164
shots_on_target,0.0
sca,0.01639344262295082
gca,0.003278688524590164
xg,0.0003278688524590164
crosses_into_penalty_area,0.009836065573770493
passes_into_final_third,0.021311475409836064
passes_into_penalty_area,0.014754098360655738
progressive_passes,0.04590163934426229
carry_progressive_distance,1.039344262295082
assisted_shots,0.00819672131147541
fouled,0.003278688524590164
pens_won,0.0
tackles,0.02459016393442623
interceptions,0.011475409836065573
blocks,0.019672131147540985
tackles_won,0.013114754098360656
dribble_tackles,0.011475409836065573
dribbles_vs,0.03934426229508197
pressures,0.21475409836065573
pressure_regains,0.054098360655737705
clearances,0.022950819672131147
errors,0.0
aerials_won,0.009836065573770493
aerials_lost,0.011475409836065573
ball_recoveries,0.1
pens_conceded,0.0
fouls,0.011475409836065573
cards_yellow_red,0.0
