position,WB
minutes,7344.0
passes_completed,2975.0
passes,4028.0
dribbles_completed,70.0
dribbles,105.0
passes_completed_short,1421.0
passes_short,1668.0
passes_completed_medium,1218.0
passes_medium,1573.0
passes_completed_long,308.0
passes_long,682.0
passes_total_distance,52705.0
passes_free_kicks,32.0
through_balls,4.0
passes_pressure,627.0
passes_switches,94.0
crosses,283.0
corner_kicks,12.0
passes_intercepted,86.0
passes_blocked,172.0
dispossessed,76.0
goals,1.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,38.0
shots_on_target,10.0
sca,158.0
gca,12.0
xg,1.2000000000000002
crosses_into_penalty_area,70.0
passes_into_final_third,226.0
passes_into_penalty_area,122.0
progressive_passes,327.0
carry_progressive_distance,10669.0
assisted_shots,83.0
fouled,67.0
pens_won,0.0
tackles,128.0
interceptions,88.0
blocks,165.0
tackles_won,77.0
dribble_tackles,50.0
dribbles_vs,141.0
pressures,1026.0
pressure_regains,299.0
clearances,139.0
errors,1.0
aerials_won,45.0
aerials_lost,47.0
ball_recoveries,746.0
pens_conceded,1.0
fouls,82.0
cards_yellow_red,0.0
