position,CM
minutes,2810.0
passes_completed,878.0
passes,1310.0
dribbles_completed,20.0
dribbles,24.0
passes_completed_short,376.0
passes_short,464.0
passes_completed_medium,357.0
passes_medium,489.0
passes_completed_long,121.0
passes_long,293.0
passes_total_distance,16363.0
passes_free_kicks,14.0
through_balls,4.0
passes_pressure,251.0
passes_switches,51.0
crosses,147.0
corner_kicks,22.0
passes_intercepted,19.0
passes_blocked,70.0
dispossessed,38.0
goals,5.0
assists,3.0
pens_made,0.0
pens_att,0.0
shots_total,38.0
shots_on_target,16.0
sca,83.0
gca,13.0
xg,3.0000000000000004
crosses_into_penalty_area,22.0
passes_into_final_third,75.0
passes_into_penalty_area,43.0
progressive_passes,108.0
carry_progressive_distance,4094.0
assisted_shots,46.0
fouled,27.0
pens_won,0.0
tackles,76.0
interceptions,27.0
blocks,47.0
tackles_won,42.0
dribble_tackles,21.0
dribbles_vs,72.0
pressures,597.0
pressure_regains,151.0
clearances,48.0
errors,0.0
aerials_won,20.0
aerials_lost,20.0
ball_recoveries,267.0
pens_conceded,0.0
fouls,79.0
cards_yellow_red,0.0
