position,WB
minutes,564.0
passes_completed,0.4397163120567376
passes,0.549645390070922
dribbles_completed,0.008865248226950355
dribbles,0.012411347517730497
passes_completed_short,0.2375886524822695
passes_short,0.2624113475177305
passes_completed_medium,0.16843971631205673
passes_medium,0.20567375886524822
passes_completed_long,0.030141843971631204
passes_long,0.06205673758865248
passes_total_distance,7.289007092198582
passes_free_kicks,0.005319148936170213
through_balls,0.0017730496453900709
passes_pressure,0.08156028368794327
passes_switches,0.010638297872340425
crosses,0.024822695035460994
corner_kicks,0.0
passes_intercepted,0.015957446808510637
passes_blocked,0.01773049645390071
dispossessed,0.01950354609929078
goals,0.0
assists,0.0017730496453900709
pens_made,0.0
pens_att,0.0
shots_total,0.0035460992907801418
shots_on_target,0.0
sca,0.014184397163120567
gca,0.0017730496453900709
xg,0.0001773049645390071
crosses_into_penalty_area,0.0035460992907801418
passes_into_final_third,0.01773049645390071
passes_into_penalty_area,0.008865248226950355
progressive_passes,0.03368794326241135
carry_progressive_distance,1.4078014184397163
assisted_shots,0.008865248226950355
fouled,0.015957446808510637
pens_won,0.0
tackles,0.024822695035460994
interceptions,0.0070921985815602835
blocks,0.024822695035460994
tackles_won,0.01950354609929078
dribble_tackles,0.005319148936170213
dribbles_vs,0.014184397163120567
pressures,0.19858156028368795
pressure_regains,0.07092198581560284
clearances,0.02127659574468085
errors,0.0
aerials_won,0.0017730496453900709
aerials_lost,0.03368794326241135
ball_recoveries,0.08687943262411348
pens_conceded,0.0017730496453900709
fouls,0.012411347517730497
cards_yellow_red,0.0
