position,AM
passes_completed,0.4604267033723331
passes,0.591878871300757
dribbles_completed,0.02477632484514797
dribbles,0.031658637302133516
passes_completed_short,0.21610461114934618
passes_short,0.2505161734342739
passes_completed_medium,0.17549896765313144
passes_medium,0.21059876118375775
passes_completed_long,0.06125258086717137
passes_long,0.11631108052305575
passes_total_distance,8.578114246386786
passes_free_kicks,0.017205781142463867
through_balls,0.0013764624913971094
passes_pressure,0.09084652443220922
passes_switches,0.028217481073640742
crosses,0.02752924982794219
corner_kicks,0.012388162422573986
passes_intercepted,0.01032346868547832
passes_blocked,0.02202339986235375
dispossessed,0.02339986235375086
goals,0.0006882312456985547
assists,0.0006882312456985547
pens_made,0.0
pens_att,0.0
shots_total,0.012388162422573986
shots_on_target,0.0055058499655884375
sca,0.04542326221610461
gca,0.0034411562284927736
xg,0.0010323468685478321
crosses_into_penalty_area,0.0020646937370956643
passes_into_final_third,0.06607019958706126
passes_into_penalty_area,0.02339986235375086
progressive_passes,0.07019958706125258
carry_progressive_distance,1.3991741225051617
assisted_shots,0.02202339986235375
fouled,0.016517549896765314
pens_won,0.0
tackles,0.015829318651066758
interceptions,0.0034411562284927736
blocks,0.009635237439779766
tackles_won,0.01032346868547832
dribble_tackles,0.0034411562284927736
dribbles_vs,0.01307639366827254
pressures,0.20646937370956642
pressure_regains,0.057811424638678596
clearances,0.0034411562284927736
errors,0.0
aerials_won,0.0020646937370956643
aerials_lost,0.008947006194081212
ball_recoveries,0.088093599449415
pens_conceded,0.0
fouls,0.015141087405368204
cards_yellow_red,0.0
