position,RW
passes_completed,0.2130824764821702
passes,0.3447823233428134
dribbles_completed,0.01028221395755852
dribbles,0.01618901772041129
passes_completed_short,0.09669656530299715
passes_short,0.1314810763509079
passes_completed_medium,0.07941369503390942
passes_medium,0.12054255086414352
passes_completed_long,0.031940494421352
passes_long,0.07219426821264494
passes_total_distance,4.013126230584117
passes_free_kicks,0.002187705097352877
through_balls,0.002187705097352877
passes_pressure,0.08160140013126231
passes_switches,0.014001312623058412
crosses,0.022970903522205207
corner_kicks,0.001968934587617589
passes_intercepted,0.009844672938087946
passes_blocked,0.01903303434697003
dispossessed,0.01881426383723474
goals,0.0030627871362940277
assists,0.0015313935681470138
pens_made,0.0
pens_att,0.0
shots_total,0.027565084226646247
shots_on_target,0.008313279369940932
sca,0.02056442791511704
gca,0.001968934587617589
xg,0.002603369065849923
crosses_into_penalty_area,0.0013126230584117262
passes_into_final_third,0.015532706191205425
passes_into_penalty_area,0.00656311529205863
progressive_passes,0.02450229709035222
carry_progressive_distance,0.835047035659593
assisted_shots,0.009844672938087946
fouled,0.0059068037628527675
pens_won,0.0
tackles,0.014876394661999562
interceptions,0.008313279369940932
blocks,0.018376722817764167
tackles_won,0.010063443447823233
dribble_tackles,0.005469262743382192
dribbles_vs,0.019470575366440604
pressures,0.19273681907678844
pressure_regains,0.04397287245679282
clearances,0.01312623058411726
errors,0.0002187705097352877
aerials_won,0.009844672938087946
aerials_lost,0.016407788230146575
ball_recoveries,0.07613213738788012
pens_conceded,0.0
fouls,0.011376066506234959
cards_yellow_red,0.0
