position,CM
passes_completed,0.7787356321839081
passes,0.8591954022988506
dribbles_completed,0.04885057471264368
dribbles,0.06896551724137931
passes_completed_short,0.23563218390804597
passes_short,0.2557471264367816
passes_completed_medium,0.3879310344827586
passes_medium,0.40804597701149425
passes_completed_long,0.14655172413793102
passes_long,0.1724137931034483
passes_total_distance,16.632183908045977
passes_free_kicks,0.0
through_balls,0.0028735632183908046
passes_pressure,0.07183908045977011
passes_switches,0.031609195402298854
crosses,0.005747126436781609
corner_kicks,0.0
passes_intercepted,0.014367816091954023
passes_blocked,0.0028735632183908046
dispossessed,0.014367816091954023
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.0
shots_on_target,0.0
sca,0.022988505747126436
gca,0.0
xg,0.0
crosses_into_penalty_area,0.0
passes_into_final_third,0.09482758620689655
passes_into_penalty_area,0.0028735632183908046
progressive_passes,0.05172413793103448
carry_progressive_distance,2.9051724137931036
assisted_shots,0.008620689655172414
fouled,0.0028735632183908046
pens_won,0.0
tackles,0.017241379310344827
interceptions,0.011494252873563218
blocks,0.0028735632183908046
tackles_won,0.005747126436781609
dribble_tackles,0.005747126436781609
dribbles_vs,0.017241379310344827
pressures,0.1867816091954023
pressure_regains,0.05747126436781609
clearances,0.011494252873563218
errors,0.0
aerials_won,0.005747126436781609
aerials_lost,0.005747126436781609
ball_recoveries,0.10057471264367816
pens_conceded,0.0
fouls,0.034482758620689655
cards_yellow_red,0.0
