position,LB
minutes,5944.0
passes_completed,2762.0
passes,3617.0
dribbles_completed,63.0
dribbles,103.0
passes_completed_short,1137.0
passes_short,1320.0
passes_completed_medium,1248.0
passes_medium,1513.0
passes_completed_long,336.0
passes_long,640.0
passes_total_distance,51675.0
passes_free_kicks,81.0
through_balls,3.0
passes_pressure,592.0
passes_switches,66.0
crosses,91.0
corner_kicks,1.0
passes_intercepted,67.0
passes_blocked,137.0
dispossessed,41.0
goals,6.0
assists,4.0
pens_made,2.0
pens_att,2.0
shots_total,53.0
shots_on_target,15.0
sca,80.0
gca,10.0
xg,5.0
crosses_into_penalty_area,20.0
passes_into_final_third,174.0
passes_into_penalty_area,35.0
progressive_passes,254.0
carry_progressive_distance,8891.0
assisted_shots,33.0
fouled,99.0
pens_won,0.0
tackles,139.0
interceptions,91.0
blocks,166.0
tackles_won,66.0
dribble_tackles,54.0
dribbles_vs,121.0
pressures,759.0
pressure_regains,246.0
clearances,244.0
errors,2.0
aerials_won,114.0
aerials_lost,60.0
ball_recoveries,708.0
pens_conceded,3.0
fouls,96.0
cards_yellow_red,1.0
