position,LB
minutes,4584.0
passes_completed,0.4177574171029668
passes,0.6136561954624782
dribbles_completed,0.00894415357766143
dribbles,0.017015706806282723
passes_completed_short,0.16579406631762653
passes_short,0.20418848167539266
passes_completed_medium,0.18542757417102967
passes_medium,0.24716404886561955
passes_completed_long,0.06086387434554974
passes_long,0.13634380453752182
passes_total_distance,8.076134380453752
passes_free_kicks,0.025523560209424083
through_balls,0.0010907504363001745
passes_pressure,0.09620418848167539
passes_switches,0.018106457242582898
crosses,0.03337696335078534
corner_kicks,0.019851657940663178
passes_intercepted,0.014179755671902269
passes_blocked,0.030759162303664923
dispossessed,0.00894415357766143
goals,0.0004363001745200698
assists,0.0013089005235602095
pens_made,0.0
pens_att,0.0
shots_total,0.008726003490401396
shots_on_target,0.002617801047120419
sca,0.0231239092495637
gca,0.002181500872600349
xg,0.00037085514834205935
crosses_into_penalty_area,0.004581151832460733
passes_into_final_third,0.041666666666666664
passes_into_penalty_area,0.012434554973821989
progressive_passes,0.055846422338568937
carry_progressive_distance,1.0394851657940662
assisted_shots,0.013961605584642234
fouled,0.015270506108202443
pens_won,0.0
tackles,0.027050610820244327
interceptions,0.022033158813263527
blocks,0.0318499127399651
tackles_won,0.016579406631762654
dribble_tackles,0.008289703315881327
dribbles_vs,0.02225130890052356
pressures,0.16361256544502617
pressure_regains,0.051919720767888304
clearances,0.027268760907504363
errors,0.0
aerials_won,0.011780104712041885
aerials_lost,0.008507853403141362
ball_recoveries,0.1337260034904014
pens_conceded,0.0008726003490401396
fouls,0.01199825479930192
cards_yellow_red,0.0002181500872600349
