position,CM
minutes,791.0
passes_completed,0.36536030341340076
passes,0.47029077117572693
dribbles_completed,0.0050568900126422255
dribbles,0.007585335018963337
passes_completed_short,0.16434892541087232
passes_short,0.1934260429835651
passes_completed_medium,0.15802781289506954
passes_medium,0.1820480404551201
passes_completed_long,0.03286978508217446
passes_long,0.06447534766118837
passes_total_distance,6.088495575221239
passes_free_kicks,0.008849557522123894
through_balls,0.0025284450063211127
passes_pressure,0.1011378002528445
passes_switches,0.0037926675094816687
crosses,0.015170670037926675
corner_kicks,0.01643489254108723
passes_intercepted,0.006321112515802781
passes_blocked,0.015170670037926675
dispossessed,0.022756005056890013
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.011378002528445006
shots_on_target,0.0012642225031605564
sca,0.035398230088495575
gca,0.0025284450063211127
xg,0.0006321112515802782
crosses_into_penalty_area,0.0050568900126422255
passes_into_final_third,0.025284450063211124
passes_into_penalty_area,0.010113780025284451
progressive_passes,0.03666245259165613
carry_progressive_distance,1.0897597977243996
assisted_shots,0.015170670037926675
fouled,0.006321112515802781
pens_won,0.0
tackles,0.018963337547408345
interceptions,0.007585335018963337
blocks,0.020227560050568902
tackles_won,0.010113780025284451
dribble_tackles,0.006321112515802781
dribbles_vs,0.03034134007585335
pressures,0.27054361567635904
pressure_regains,0.08217446270543616
clearances,0.020227560050568902
errors,0.0
aerials_won,0.017699115044247787
aerials_lost,0.022756005056890013
ball_recoveries,0.1213653603034134
pens_conceded,0.0
fouls,0.008849557522123894
cards_yellow_red,0.0
