position,WB
minutes,3210.0
passes_completed,0.4236760124610592
passes,0.6105919003115264
dribbles_completed,0.026168224299065422
dribbles,0.04205607476635514
passes_completed_short,0.16074766355140188
passes_short,0.1928348909657321
passes_completed_medium,0.18909657320872275
passes_medium,0.2470404984423676
passes_completed_long,0.06822429906542056
passes_long,0.14797507788161993
passes_total_distance,8.399065420560747
passes_free_kicks,0.041744548286604365
through_balls,0.0006230529595015577
passes_pressure,0.09595015576323987
passes_switches,0.020560747663551402
crosses,0.024299065420560748
corner_kicks,0.021806853582554516
passes_intercepted,0.01339563862928349
passes_blocked,0.02554517133956386
dispossessed,0.01838006230529595
goals,0.0024922118380062306
assists,0.003738317757009346
pens_made,0.0012461059190031153
pens_att,0.001557632398753894
shots_total,0.014953271028037384
shots_on_target,0.005607476635514018
sca,0.03644859813084112
gca,0.006230529595015576
xg,0.00205607476635514
crosses_into_penalty_area,0.004361370716510903
passes_into_final_third,0.027725856697819316
passes_into_penalty_area,0.013084112149532711
progressive_passes,0.05358255451713396
carry_progressive_distance,2.0682242990654207
assisted_shots,0.02149532710280374
fouled,0.015264797507788162
pens_won,0.0
tackles,0.03271028037383177
interceptions,0.015264797507788162
blocks,0.02554517133956386
tackles_won,0.020872274143302182
dribble_tackles,0.016510903426791276
dribbles_vs,0.03956386292834891
pressures,0.2252336448598131
pressure_regains,0.06261682242990654
clearances,0.019626168224299065
errors,0.0
aerials_won,0.009657320872274144
aerials_lost,0.010903426791277258
ball_recoveries,0.1102803738317757
pens_conceded,0.00031152647975077883
fouls,0.011838006230529595
cards_yellow_red,0.0
