position,LM
minutes,402.0
passes_completed,0.2860696517412935
passes,0.3706467661691542
dribbles_completed,0.03482587064676617
dribbles,0.04975124378109453
passes_completed_short,0.12686567164179105
passes_short,0.15920398009950248
passes_completed_medium,0.12437810945273632
passes_medium,0.14925373134328357
passes_completed_long,0.029850746268656716
passes_long,0.04975124378109453
passes_total_distance,5.263681592039801
passes_free_kicks,0.0024875621890547263
through_balls,0.0
passes_pressure,0.11442786069651742
passes_switches,0.014925373134328358
crosses,0.024875621890547265
corner_kicks,0.004975124378109453
passes_intercepted,0.007462686567164179
passes_blocked,0.009950248756218905
dispossessed,0.03233830845771144
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.02736318407960199
shots_on_target,0.009950248756218905
sca,0.03233830845771144
gca,0.0024875621890547263
xg,0.004477611940298508
crosses_into_penalty_area,0.007462686567164179
passes_into_final_third,0.014925373134328358
passes_into_penalty_area,0.01990049751243781
progressive_passes,0.022388059701492536
carry_progressive_distance,2.1517412935323383
assisted_shots,0.017412935323383085
fouled,0.02736318407960199
pens_won,0.0
tackles,0.017412935323383085
interceptions,0.009950248756218905
blocks,0.022388059701492536
tackles_won,0.009950248756218905
dribble_tackles,0.004975124378109453
dribbles_vs,0.009950248756218905
pressures,0.12935323383084577
pressure_regains,0.03233830845771144
clearances,0.009950248756218905
errors,0.0
aerials_won,0.014925373134328358
aerials_lost,0.012437810945273632
ball_recoveries,0.07462686567164178
pens_conceded,0.0
fouls,0.01990049751243781
cards_yellow_red,0.0
