position,RB
minutes,5643.0
passes_completed,3008.0
passes,3831.0
dribbles_completed,121.0
dribbles,183.0
passes_completed_short,1472.0
passes_short,1701.0
passes_completed_medium,1269.0
passes_medium,1591.0
passes_completed_long,233.0
passes_long,405.0
passes_total_distance,50364.0
passes_free_kicks,26.0
through_balls,6.0
passes_pressure,725.0
passes_switches,42.0
crosses,104.0
corner_kicks,1.0
passes_intercepted,109.0
passes_blocked,140.0
dispossessed,107.0
goals,5.0
assists,8.0
pens_made,0.0
pens_att,0.0
shots_total,43.0
shots_on_target,14.0
sca,133.0
gca,23.0
xg,2.5
crosses_into_penalty_area,15.0
passes_into_final_third,206.0
passes_into_penalty_area,68.0
progressive_passes,317.0
carry_progressive_distance,11883.0
assisted_shots,58.0
fouled,85.0
pens_won,1.0
tackles,241.0
interceptions,89.0
blocks,162.0
tackles_won,138.0
dribble_tackles,92.0
dribbles_vs,229.0
pressures,1311.0
pressure_regains,404.0
clearances,195.0
errors,2.0
aerials_won,88.0
aerials_lost,94.0
ball_recoveries,575.0
pens_conceded,2.0
fouls,87.0
cards_yellow_red,0.0
