position,AM
minutes,3509.0
passes_completed,728.0
passes,1005.0
dribbles_completed,50.0
dribbles,83.0
passes_completed_short,455.0
passes_short,580.0
passes_completed_medium,204.0
passes_medium,276.0
passes_completed_long,37.0
passes_long,54.0
passes_total_distance,10367.0
passes_free_kicks,0.0
through_balls,3.0
passes_pressure,276.0
passes_switches,9.0
crosses,14.0
corner_kicks,0.0
passes_intercepted,26.0
passes_blocked,70.0
dispossessed,74.0
goals,10.0
assists,9.0
pens_made,2.0
pens_att,3.0
shots_total,73.0
shots_on_target,29.0
sca,73.0
gca,14.0
xg,11.0
crosses_into_penalty_area,4.0
passes_into_final_third,36.0
passes_into_penalty_area,34.0
progressive_passes,63.0
carry_progressive_distance,2794.0
assisted_shots,35.0
fouled,54.0
pens_won,1.0
tackles,27.0
interceptions,9.0
blocks,32.0
tackles_won,22.0
dribble_tackles,7.0
dribbles_vs,25.0
pressures,666.0
pressure_regains,172.0
clearances,22.0
errors,0.0
aerials_won,94.0
aerials_lost,143.0
ball_recoveries,123.0
pens_conceded,0.0
fouls,64.0
cards_yellow_red,1.0
