position,AM
minutes,1301.0
passes_completed,426.0
passes,716.0
dribbles_completed,14.0
dribbles,26.0
passes_completed_short,180.0
passes_short,230.0
passes_completed_medium,168.0
passes_medium,237.0
passes_completed_long,75.0
passes_long,208.0
passes_total_distance,8563.0
passes_free_kicks,23.0
through_balls,1.0
passes_pressure,119.0
passes_switches,40.0
crosses,63.0
corner_kicks,50.0
passes_intercepted,9.0
passes_blocked,57.0
dispossessed,5.0
goals,1.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,22.0
shots_on_target,7.0
sca,37.0
gca,7.0
xg,0.9
crosses_into_penalty_area,10.0
passes_into_final_third,41.0
passes_into_penalty_area,20.0
progressive_passes,66.0
carry_progressive_distance,1437.0
assisted_shots,27.0
fouled,6.0
pens_won,0.0
tackles,23.0
interceptions,17.0
blocks,24.0
tackles_won,11.0
dribble_tackles,6.0
dribbles_vs,23.0
pressures,205.0
pressure_regains,43.0
clearances,11.0
errors,0.0
aerials_won,1.0
aerials_lost,7.0
ball_recoveries,120.0
pens_conceded,0.0
fouls,12.0
cards_yellow_red,0.0
