position,DM
passes_completed,0.6931258617293677
passes,0.824699625763246
dribbles_completed,0.009651368918652748
dribbles,0.014378570021666339
passes_completed_short,0.29072286783533585
passes_short,0.3200709080165452
passes_completed_medium,0.28835926728382905
passes_medium,0.3155406736261572
passes_completed_long,0.10399842426629899
passes_long,0.1682095725822336
passes_total_distance,13.370100453023438
passes_free_kicks,0.032696474295844005
through_balls,0.0011818002757533978
passes_pressure,0.14930076817017923
passes_switches,0.040969076226117784
crosses,0.015166436872168603
corner_kicks,0.04333267677762458
passes_intercepted,0.01378766988378964
passes_blocked,0.011818002757533978
dispossessed,0.012999803033287374
goals,0.0025605672641323615
assists,0.0011818002757533978
pens_made,0.0011818002757533978
pens_att,0.001378766988378964
shots_total,0.02481780579082135
shots_on_target,0.0074847350797715186
sca,0.04057514280086665
gca,0.003939334252511325
xg,0.0024620839078195785
crosses_into_penalty_area,0.0007878668505022651
passes_into_final_third,0.058893047075044315
passes_into_penalty_area,0.005121134528264723
progressive_passes,0.05830214693716762
carry_progressive_distance,1.5932637384282056
assisted_shots,0.022060271814063424
fouled,0.019499704549931062
pens_won,0.0
tackles,0.014772503446917471
interceptions,0.008272601930273784
blocks,0.010833169194406146
tackles_won,0.009454402206027182
dribble_tackles,0.004333267677762458
dribbles_vs,0.01792397084892653
pressures,0.17805790821351192
pressure_regains,0.04746897774276147
clearances,0.0076817017923970846
errors,0.0
aerials_won,0.00531810124089029
aerials_lost,0.0037423675398857593
ball_recoveries,0.10045302343903881
pens_conceded,0.00019696671262556627
fouls,0.008272601930273784
cards_yellow_red,0.00039393342525113255
