position,RB
minutes,5264.0
passes_completed,2964.0
passes,3813.0
dribbles_completed,93.0
dribbles,164.0
passes_completed_short,1567.0
passes_short,1795.0
passes_completed_medium,1126.0
passes_medium,1387.0
passes_completed_long,226.0
passes_long,449.0
passes_total_distance,48392.0
passes_free_kicks,65.0
through_balls,5.0
passes_pressure,603.0
passes_switches,68.0
crosses,136.0
corner_kicks,31.0
passes_intercepted,70.0
passes_blocked,169.0
dispossessed,90.0
goals,3.0
assists,5.0
pens_made,0.0
pens_att,0.0
shots_total,32.0
shots_on_target,11.0
sca,140.0
gca,12.0
xg,2.4000000000000004
crosses_into_penalty_area,34.0
passes_into_final_third,214.0
passes_into_penalty_area,80.0
progressive_passes,301.0
carry_progressive_distance,8754.0
assisted_shots,74.0
fouled,112.0
pens_won,0.0
tackles,146.0
interceptions,67.0
blocks,115.0
tackles_won,98.0
dribble_tackles,41.0
dribbles_vs,110.0
pressures,1082.0
pressure_regains,348.0
clearances,122.0
errors,2.0
aerials_won,56.0
aerials_lost,75.0
ball_recoveries,594.0
pens_conceded,0.0
fouls,85.0
cards_yellow_red,0.0
