position,FW
minutes,885.0
passes_completed,157.0
passes,206.0
dribbles_completed,5.0
dribbles,13.0
passes_completed_short,80.0
passes_short,99.0
passes_completed_medium,60.0
passes_medium,78.0
passes_completed_long,14.0
passes_long,18.0
passes_total_distance,2549.0
passes_free_kicks,0.0
through_balls,1.0
passes_pressure,51.0
passes_switches,0.0
crosses,3.0
corner_kicks,0.0
passes_intercepted,3.0
passes_blocked,12.0
dispossessed,17.0
goals,2.0
assists,1.0
pens_made,1.0
pens_att,1.0
shots_total,19.0
shots_on_target,10.0
sca,14.0
gca,3.0
xg,3.1
crosses_into_penalty_area,1.0
passes_into_final_third,8.0
passes_into_penalty_area,3.0
progressive_passes,8.0
carry_progressive_distance,942.0
assisted_shots,8.0
fouled,6.0
pens_won,0.0
tackles,6.0
interceptions,2.0
blocks,7.0
tackles_won,5.0
dribble_tackles,0.0
dribbles_vs,8.0
pressures,136.0
pressure_regains,39.0
clearances,10.0
errors,0.0
aerials_won,7.0
aerials_lost,26.0
ball_recoveries,39.0
pens_conceded,0.0
fouls,4.0
cards_yellow_red,0.0
