position,CB
minutes,2691.0
passes_completed,1156.0
passes,1346.0
dribbles_completed,11.0
dribbles,15.0
passes_completed_short,328.0
passes_short,363.0
passes_completed_medium,563.0
passes_medium,623.0
passes_completed_long,254.0
passes_long,344.0
passes_total_distance,25645.0
passes_free_kicks,50.0
through_balls,0.0
passes_pressure,192.0
passes_switches,48.0
crosses,2.0
corner_kicks,0.0
passes_intercepted,12.0
passes_blocked,10.0
dispossessed,4.0
goals,2.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,8.0
shots_on_target,5.0
sca,5.0
gca,0.0
xg,1.2000000000000002
crosses_into_penalty_area,0.0
passes_into_final_third,45.0
passes_into_penalty_area,1.0
progressive_passes,56.0
carry_progressive_distance,2957.0
assisted_shots,0.0
fouled,21.0
pens_won,0.0
tackles,45.0
interceptions,43.0
blocks,46.0
tackles_won,29.0
dribble_tackles,8.0
dribbles_vs,30.0
pressures,250.0
pressure_regains,87.0
clearances,147.0
errors,2.0
aerials_won,57.0
aerials_lost,30.0
ball_recoveries,381.0
pens_conceded,0.0
fouls,25.0
cards_yellow_red,0.0
