position,GK
minutes,7874.0
SoTA,0.042799085598171194
GA,0.011557023114046229
Saves,0.031623063246126494
#OPA,0.004953009906019812
Cmp,0.07239014478028956
Att,0.08775717551435103
Thr,0.038989077978155956
Stp,0.011684023368046735
