position,DM
minutes,1298.0
passes_completed,826.0
passes,992.0
dribbles_completed,9.0
dribbles,13.0
passes_completed_short,337.0
passes_short,390.0
passes_completed_medium,332.0
passes_medium,378.0
passes_completed_long,149.0
passes_long,208.0
passes_total_distance,16796.0
passes_free_kicks,21.0
through_balls,0.0
passes_pressure,154.0
passes_switches,51.0
crosses,5.0
corner_kicks,0.0
passes_intercepted,23.0
passes_blocked,20.0
dispossessed,13.0
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,13.0
shots_on_target,4.0
sca,21.0
gca,0.0
xg,0.6
crosses_into_penalty_area,0.0
passes_into_final_third,78.0
passes_into_penalty_area,8.0
progressive_passes,64.0
carry_progressive_distance,1592.0
assisted_shots,10.0
fouled,14.0
pens_won,0.0
tackles,32.0
interceptions,19.0
blocks,21.0
tackles_won,19.0
dribble_tackles,11.0
dribbles_vs,28.0
pressures,255.0
pressure_regains,76.0
clearances,18.0
errors,0.0
aerials_won,4.0
aerials_lost,5.0
ball_recoveries,119.0
pens_conceded,0.0
fouls,18.0
cards_yellow_red,0.0
