position,RM
minutes,1465.0
passes_completed,378.0
passes,549.0
dribbles_completed,15.0
dribbles,27.0
passes_completed_short,200.0
passes_short,254.0
passes_completed_medium,119.0
passes_medium,153.0
passes_completed_long,51.0
passes_long,109.0
passes_total_distance,6858.0
passes_free_kicks,15.0
through_balls,0.0
passes_pressure,107.0
passes_switches,26.0
crosses,33.0
corner_kicks,26.0
passes_intercepted,12.0
passes_blocked,35.0
dispossessed,31.0
goals,3.0
assists,7.0
pens_made,0.0
pens_att,0.0
shots_total,34.0
shots_on_target,11.0
sca,39.0
gca,8.0
xg,1.8000000000000003
crosses_into_penalty_area,5.0
passes_into_final_third,43.0
passes_into_penalty_area,15.0
progressive_passes,51.0
carry_progressive_distance,1750.0
assisted_shots,16.0
fouled,21.0
pens_won,1.0
tackles,57.0
interceptions,12.0
blocks,23.0
tackles_won,32.0
dribble_tackles,20.0
dribbles_vs,69.0
pressures,328.0
pressure_regains,79.0
clearances,17.0
errors,0.0
aerials_won,11.0
aerials_lost,19.0
ball_recoveries,91.0
pens_conceded,0.0
fouls,22.0
cards_yellow_red,0.0
