position,LB
minutes,6887.0
passes_completed,4662.0
passes,5564.0
dribbles_completed,99.0
dribbles,169.0
passes_completed_short,1901.0
passes_short,2097.0
passes_completed_medium,2137.0
passes_medium,2424.0
passes_completed_long,573.0
passes_long,888.0
passes_total_distance,87713.0
passes_free_kicks,55.0
through_balls,7.0
passes_pressure,747.0
passes_switches,191.0
crosses,227.0
corner_kicks,1.0
passes_intercepted,92.0
passes_blocked,138.0
dispossessed,90.0
goals,6.0
assists,9.0
pens_made,0.0
pens_att,0.0
shots_total,59.0
shots_on_target,20.0
sca,200.0
gca,19.0
xg,4.800000000000001
crosses_into_penalty_area,54.0
passes_into_final_third,323.0
passes_into_penalty_area,134.0
progressive_passes,420.0
carry_progressive_distance,15911.0
assisted_shots,100.0
fouled,125.0
pens_won,1.0
tackles,165.0
interceptions,79.0
blocks,132.0
tackles_won,101.0
dribble_tackles,47.0
dribbles_vs,126.0
pressures,969.0
pressure_regains,274.0
clearances,147.0
errors,2.0
aerials_won,122.0
aerials_lost,81.0
ball_recoveries,762.0
pens_conceded,3.0
fouls,142.0
cards_yellow_red,0.0
