position,WB
minutes,5810.0
passes_completed,1670.0
passes,2526.0
dribbles_completed,144.0
dribbles,247.0
passes_completed_short,871.0
passes_short,1117.0
passes_completed_medium,542.0
passes_medium,791.0
passes_completed_long,189.0
passes_long,442.0
passes_total_distance,27748.0
passes_free_kicks,84.0
through_balls,14.0
passes_pressure,474.0
passes_switches,79.0
crosses,155.0
corner_kicks,118.0
passes_intercepted,86.0
passes_blocked,117.0
dispossessed,224.0
goals,9.0
assists,11.0
pens_made,1.0
pens_att,2.0
shots_total,105.0
shots_on_target,31.0
sca,179.0
gca,20.0
xg,8.600000000000001
crosses_into_penalty_area,16.0
passes_into_final_third,182.0
passes_into_penalty_area,77.0
progressive_passes,276.0
carry_progressive_distance,7974.0
assisted_shots,98.0
fouled,95.0
pens_won,0.0
tackles,99.0
interceptions,50.0
blocks,69.0
tackles_won,69.0
dribble_tackles,27.0
dribbles_vs,94.0
pressures,1311.0
pressure_regains,357.0
clearances,22.0
errors,0.0
aerials_won,51.0
aerials_lost,108.0
ball_recoveries,415.0
pens_conceded,0.0
fouls,58.0
cards_yellow_red,0.0
