position,RW
passes_completed,0.42494226327944573
passes,0.5612009237875288
dribbles_completed,0.0023094688221709007
dribbles,0.006928406466512702
passes_completed_short,0.22170900692840648
passes_short,0.26558891454965355
passes_completed_medium,0.15473441108545036
passes_medium,0.19399538106235567
passes_completed_long,0.04157043879907621
passes_long,0.09006928406466513
passes_total_distance,7.20554272517321
passes_free_kicks,0.016166281755196306
through_balls,0.0
passes_pressure,0.09930715935334873
passes_switches,0.013856812933025405
crosses,0.020785219399538105
corner_kicks,0.023094688221709007
passes_intercepted,0.011547344110854504
passes_blocked,0.011547344110854504
dispossessed,0.004618937644341801
goals,0.0
assists,0.0
pens_made,0.0
pens_att,0.0
shots_total,0.016166281755196306
shots_on_target,0.0023094688221709007
sca,0.020785219399538105
gca,0.0
xg,0.0023094688221709007
crosses_into_penalty_area,0.006928406466512702
passes_into_final_third,0.018475750577367205
passes_into_penalty_area,0.020785219399538105
progressive_passes,0.04157043879907621
carry_progressive_distance,0.9584295612009238
assisted_shots,0.006928406466512702
fouled,0.018475750577367205
pens_won,0.0
tackles,0.018475750577367205
interceptions,0.0023094688221709007
blocks,0.018475750577367205
tackles_won,0.009237875288683603
dribble_tackles,0.013856812933025405
dribbles_vs,0.025404157043879907
pressures,0.13163972286374134
pressure_regains,0.03695150115473441
clearances,0.004618937644341801
errors,0.0
aerials_won,0.006928406466512702
aerials_lost,0.013856812933025405
ball_recoveries,0.08314087759815242
pens_conceded,0.0
fouls,0.006928406466512702
cards_yellow_red,0.0
